ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,Cluster
46660,ICE,Female,2014,4.67,4.67,4.35,4.72,4.76,3.05,2
28210,ICE,Male,2014,3.45,3.64,2.72,3.75,3.42,3.28,3
80315,ICE,Female,2014,4.04,4.07,3.45,4.3,4.03,2.57,1
29396,ICE,Female,2014,3.98,3.84,3.31,4.31,4.07,4.17,1
60157,ICE,Female,2014,4.47,4.56,4.08,4.62,4.17,2.74,2
56939,ICE,Female,2014,3.8,4.0,2.98,4.11,3.59,3.4,1
58521,ICE,Female,2014,3.66,3.84,2.93,4.32,3.03,2.36,1
29054,ICE,Male,2014,3.14,2.6,2.67,3.17,3.58,2.08,3
90625,ICE,Female,2014,4.53,4.18,4.16,4.79,4.66,2.19,2
73496,ICE,Female,2014,3.26,3.2,2.45,3.38,3.66,2.38,3
71376,ICE,Male,2014,4.04,3.96,3.18,4.34,4.21,3.2,1
60815,ICE,Male,2014,3.69,4.07,3.06,3.77,3.59,2.99,1
43278,ICE,Male,2014,4.59,4.73,4.08,4.87,4.45,2.67,2
38055,ICE,Male,2014,4.62,4.6,4.29,4.66,4.83,4.17,2
57826,ICE,Female,2014,3.68,3.91,3.23,3.85,3.34,3.33,1
83224,ICE,Female,2014,3.77,3.91,3.47,3.89,3.72,3.13,1
30048,ICE,Female,2014,4.54,4.53,3.8,4.72,4.83,3.57,2
63642,ICE,Male,2014,3.51,3.53,2.64,3.85,3.59,2.62,3
27254,ICE,Male,2010,2.04,2.7,1.53,1.48,3.04,2.81,0
82910,ICE,Male,2010,1.94,2.71,1.66,1.23,1.83,2.81,0
67263,MAT,Male,2011,2.17,2.98,1.95,1.9,1.95,2.5,0
80379,MAT,Male,2010,4.27,4.23,4.23,4.45,4.26,2.25,2
46954,MAT,Male,2010,3.06,3.31,2.22,3.86,3.27,3.84,3
39841,MAT,Male,2013,2.02,2.52,1.47,2.27,1.91,2.5,0
71666,MAT,Female,2011,4.11,4.02,3.87,3.63,4.24,2.5,1
81070,MAT,Male,2011,3.71,3.77,3.87,2.89,3.63,3.0,1
47076,MAT,Male,2011,2.7,2.88,2.96,3.28,2.25,2.5,3
33022,MAT,Female,2011,3.44,3.54,3.18,2.97,3.5,2.5,3
38694,MAT,Male,2011,2.84,3.46,2.56,2.4,2.57,2.97,3
87651,MAT,Male,2012,2.18,2.96,1.67,1.73,2.29,2.08,0
78979,MAT,Male,2013,2.33,3.0,1.25,2.45,2.69,2.97,0
73247,MAT,Male,2013,1.93,2.0,1.53,2.14,2.01,2.97,0
72925,MAT,Male,2011,3.02,3.33,2.76,2.19,3.18,2.29,3
92465,MAT,Female,2011,4.36,3.98,4.29,3.91,4.57,2.4,2
44729,MAT,Female,2011,4.75,4.67,4.6,4.09,4.86,4.13,2
82702,MAT,Male,2011,3.57,3.79,3.16,3.07,4.0,3.13,1
32855,MAT,Male,2012,2.14,2.69,1.9,2.29,1.99,2.03,0
76142,MAT,Female,2011,4.65,4.33,4.69,3.97,4.86,2.71,2
83399,MAT,Male,2011,2.94,3.04,3.06,2.29,2.84,4.11,3
53087,MAT,Female,2011,3.26,3.02,2.8,3.08,3.5,2.15,3
45615,MAT,Male,2011,3.56,3.6,3.7,3.11,3.3,3.04,1
60940,MAT,Male,2013,1.91,2.58,1.21,2.12,1.96,2.41,0
74396,MAT,Male,2012,2.91,2.85,3.24,2.38,2.8,2.55,3
92677,MAT,Male,2012,3.29,3.22,3.5,3.21,2.92,2.19,3
50537,MAT,Female,2012,3.48,2.74,3.53,4.0,3.4,2.58,1
93068,MAT,Female,2012,4.16,4.07,4.18,4.34,3.86,3.52,2
36724,MAT,Male,2012,3.04,2.7,2.67,3.0,3.64,2.86,3
66836,MAT,Male,2013,2.9,2.83,2.76,3.38,3.04,2.42,3
40763,MAT,Male,2012,3.33,3.93,3.33,2.9,3.09,2.05,3
78587,MAT,Male,2012,3.13,3.33,2.78,2.86,3.06,4.38,3
96162,MAT,Female,2012,3.9,3.52,4.13,4.28,3.59,2.29,1
28267,MAT,Female,2012,4.03,3.52,3.7,4.34,4.2,2.41,1
68973,MAT,Male,2013,2.52,2.7,2.76,2.39,2.29,3.48,0
60374,MAT,Female,2012,3.34,2.98,3.71,3.52,3.22,1.88,1
96188,MAT,Female,2012,3.55,3.52,3.54,3.79,3.25,2.95,1
63122,MAT,Female,2012,4.73,4.61,4.62,4.83,4.61,2.81,2
83261,MAT,Female,2012,4.8,4.61,4.89,4.86,4.57,3.91,2
49125,MAT,Female,2012,3.43,3.52,3.39,3.21,3.5,2.58,1
71129,MAT,Male,2012,3.13,2.7,2.68,3.28,3.7,2.5,3
27207,MAT,Female,2012,4.53,4.17,4.76,4.59,4.35,2.71,2
64420,MAT,Male,2012,2.95,3.26,2.09,2.94,3.36,2.73,3
92271,MAT,Female,2012,3.08,3.22,3.02,2.45,3.35,2.08,3
54888,MAT,Male,2012,3.56,4.07,3.47,3.21,3.04,3.26,3
81767,MAT,Male,2013,2.24,2.72,2.1,2.69,1.84,2.08,0
58987,MAT,Male,2013,3.52,2.98,3.28,4.21,4.14,3.13,1
34056,MAT,Female,2013,4.18,3.89,4.24,4.41,4.28,3.33,2
87360,MAT,Female,2013,3.82,3.74,3.69,3.97,3.93,2.81,1
49192,MAT,Male,2013,2.97,2.61,2.87,3.56,3.19,2.14,3
70456,MAT,Male,2013,2.61,2.5,2.94,3.56,1.97,2.43,0
50160,MAT,Male,2013,4.15,4.17,4.07,4.48,4.02,2.68,2
56811,MAT,Male,2013,3.84,3.78,3.69,4.41,3.67,4.1,1
29846,MAT,Female,2013,3.43,2.67,3.33,4.03,3.93,2.86,1
54032,MAT,Female,2013,4.1,3.65,4.13,4.33,4.4,1.95,2
93468,MAT,Female,2013,4.27,4.11,4.04,4.45,4.6,3.89,2
27335,MAT,Female,2013,3.62,3.09,3.8,4.1,3.87,2.5,1
68034,MAT,Male,2014,2.9,2.39,2.77,3.84,2.92,2.5,3
47348,MAT,Female,2014,4.32,4.33,4.39,4.31,4.24,2.41,2
76946,MAT,Female,2014,4.62,4.26,4.8,4.69,4.74,3.33,2
51947,MAT,Female,2014,3.05,3.11,3.13,3.29,2.78,2.19,3
35186,MAT,Male,2014,3.66,3.89,3.36,3.74,3.65,4.31,1
93363,MCE,Male,2010,1.99,2.29,2.22,2.02,1.92,2.32,0
36763,MCE,Male,2011,2.37,2.93,2.27,1.87,1.76,2.97,0
36258,MCE,Male,2010,3.78,3.38,4.16,3.75,3.63,3.75,1
90863,MCE,Male,2010,4.41,4.43,4.54,4.48,4.33,2.99,2
72386,MCE,Male,2010,4.58,4.82,4.74,4.13,4.53,4.06,2
73759,MCE,Male,2010,3.66,4.2,4.02,3.25,3.33,3.13,1
36172,MCE,Male,2011,3.15,4.28,4.18,2.83,2.63,3.83,3
90457,MCE,Male,2010,2.93,3.2,2.36,2.56,3.13,3.83,3
50998,MCE,Male,2010,2.46,2.63,2.5,2.05,2.42,2.29,0
70911,MCE,Male,2010,3.14,3.73,3.66,2.23,2.9,3.36,3
57022,MCE,Female,2010,4.03,3.93,4.26,4.11,3.57,2.19,1
47510,MCE,Male,2010,3.99,4.18,4.3,3.6,3.6,4.2,1
54219,MCE,Female,2010,3.68,3.53,3.54,3.31,3.8,2.66,1
26219,MCE,Male,2010,4.26,4.29,4.1,4.38,4.27,3.06,2
61197,MCE,Male,2010,4.65,4.78,4.76,4.4,4.6,3.91,2
90800,MCE,Female,2010,4.27,4.58,4.22,3.96,3.83,3.98,2
49781,MCE,Male,2011,2.01,2.7,1.94,1.31,1.64,3.48,0
96389,MCE,Male,2010,3.16,3.6,3.62,2.31,2.89,3.13,3
75258,MCE,Male,2010,2.9,3.36,2.72,2.66,3.03,3.84,3
79962,MCE,Male,2010,3.96,3.85,3.86,3.84,4.09,4.03,1
29042,MCE,Male,2010,3.75,4.04,4.1,3.11,3.6,2.79,1
75716,MCE,Male,2011,2.94,4.0,3.76,1.69,2.71,3.2,3
44733,MCE,Male,2012,2.53,3.09,1.55,1.63,3.52,3.4,0
50034,MCE,Male,2011,3.38,3.56,3.16,2.46,3.8,3.89,3
57063,MCE,Male,2011,2.64,2.8,2.2,1.76,2.66,3.3,0
58932,MCE,Male,2010,3.54,3.38,3.4,3.2,3.87,4.29,1
28882,MCE,Male,2011,2.31,2.9,2.36,1.87,2.33,2.95,0
36304,MCE,Male,2010,4.1,3.89,4.34,3.8,4.07,3.13,1
67597,MCE,Male,2011,2.74,3.6,2.8,1.84,2.0,3.89,0
73861,MCE,Male,2010,3.78,4.42,4.26,3.88,3.17,3.75,1
86989,MCE,Male,2012,2.12,3.0,2.61,1.48,1.5,2.32,0
81586,MCE,Male,2010,2.69,3.58,3.16,1.44,2.48,2.81,0
59917,MCE,Male,2010,3.56,3.71,3.4,3.08,3.37,3.13,3
68071,MCE,Male,2010,3.93,3.58,4.14,3.96,3.83,3.13,1
81617,MCE,Male,2011,2.45,2.2,2.42,2.21,2.69,2.0,0
31850,MCE,Male,2010,3.68,2.98,3.65,3.88,3.87,3.66,1
53713,MCE,Female,2010,4.12,4.04,4.54,4.16,4.16,2.89,2
41569,MCE,Male,2011,4.37,4.45,4.6,4.02,4.3,3.39,2
82846,MCE,Male,2011,4.3,4.51,3.9,4.43,4.27,3.75,2
62393,MCE,Female,2011,2.65,3.18,2.36,1.74,3.07,2.0,0
24699,MCE,Male,2013,2.31,3.17,2.83,3.32,3.4,2.5,3
85344,MCE,Male,2011,2.48,2.8,2.34,2.44,2.16,3.36,0
52014,MCE,Male,2011,3.36,3.27,3.41,2.61,3.53,2.14,3
82074,MCE,Male,2011,4.84,4.62,4.65,4.96,4.97,3.57,2
39387,MCE,Male,2011,4.88,4.69,4.87,4.98,4.87,3.98,2
80803,MCE,Male,2011,3.05,4.29,3.44,2.19,2.47,2.29,3
72218,MCE,Male,2011,4.2,4.31,4.15,4.0,4.5,3.13,2
79799,MCE,Male,2013,2.66,4.24,3.71,2.25,2.13,3.33,3
30490,MCE,Male,2012,3.27,3.87,2.89,2.77,3.87,3.2,3
75445,MCE,Male,2012,3.89,4.15,3.63,3.51,4.13,3.39,1
31459,MCE,Male,2012,4.52,4.7,3.98,4.61,4.79,4.22,2
64729,MCE,Male,2012,3.22,3.34,2.91,2.44,3.58,3.44,3
74915,MCE,Male,2012,2.57,3.43,2.09,1.75,3.52,2.81,0
32255,MCE,Male,2013,2.58,3.76,2.22,1.59,1.94,2.68,0
73153,MCE,Male,2012,3.35,3.85,3.29,3.09,3.69,3.33,1
74777,MCE,Male,2012,4.45,4.43,4.22,4.26,4.83,4.03,2
52119,MCE,Male,2012,4.52,4.81,4.31,4.24,4.76,3.59,2
34617,MCE,Male,2012,4.6,4.6,4.61,4.43,4.9,2.86,2
82483,MCE,Male,2012,3.98,4.0,3.62,3.67,4.55,3.3,1
35130,MCE,Male,2012,3.79,4.13,3.86,3.52,3.79,3.04,1
37950,MCE,Male,2012,3.92,3.66,4.06,3.63,3.94,3.98,1
48847,MCE,Male,2012,2.34,3.11,2.48,1.4,2.61,2.5,0
83474,MCE,Male,2012,3.01,3.23,2.56,2.75,3.23,2.86,3
40127,MCE,Male,2012,4.33,4.17,4.35,4.37,4.55,4.06,2
64137,MCE,Male,2012,3.8,4.4,3.51,3.35,4.03,3.84,1
68933,MCE,Male,2012,3.31,3.89,3.43,2.39,3.67,2.59,3
74691,MCE,Male,2012,4.04,4.02,3.69,4.1,4.28,3.28,1
96257,MCE,Male,2013,2.66,3.29,2.18,2.41,2.31,2.34,0
59940,MCE,Male,2013,2.89,2.93,2.69,2.37,2.6,3.52,3
32795,MCE,Male,2012,2.98,2.98,2.93,2.53,3.77,3.82,3
70066,MCE,Female,2012,3.99,4.23,3.73,3.67,4.16,3.93,1
94973,MCE,Male,2012,3.25,3.68,3.06,2.79,3.87,3.91,3
54126,MCE,Male,2013,3.53,3.24,3.25,3.3,3.52,3.48,3
62060,MCE,Male,2012,3.14,3.36,2.45,2.73,4.19,3.33,3
47008,MCE,Male,2012,3.27,3.98,2.73,2.94,3.97,2.66,3
75253,MCE,Male,2012,3.42,4.0,3.49,2.5,3.59,3.66,3
45334,MCE,Male,2012,2.95,3.15,2.93,2.0,3.9,1.88,3
57466,MCE,Male,2014,2.77,3.78,2.66,1.8,1.97,3.54,0
85741,MCE,Male,2012,3.62,3.98,2.92,3.0,4.28,2.6,1
86417,MCE,Male,2012,2.85,3.09,2.62,2.12,3.35,3.67,3
81665,MCE,Male,2012,2.89,3.74,2.5,2.03,3.61,2.78,3
55299,MCE,Male,2012,3.31,3.43,3.24,2.93,3.66,4.06,3
60004,MCE,Female,2012,4.52,4.81,4.37,4.44,4.52,4.38,2
91729,MCE,Male,2012,2.99,2.98,2.97,2.59,3.45,2.42,3
47281,MCE,Male,2012,2.72,3.87,2.86,1.8,3.13,3.61,3
95496,MCE,Male,2012,3.66,3.57,3.59,3.39,3.86,3.75,1
61658,MCE,Female,2012,4.3,4.87,4.24,4.11,4.24,3.48,2
97392,MCE,Male,2013,2.28,3.22,2.18,1.74,2.42,2.5,0
41788,MCE,Male,2012,3.74,4.09,3.65,3.13,4.0,3.39,1
50224,MCE,Male,2013,2.91,3.69,2.06,2.69,2.71,3.23,3
83086,MCE,Male,2012,3.07,4.13,2.58,2.76,3.45,3.44,3
95437,MCE,Male,2012,3.87,3.21,3.69,3.67,4.38,2.85,1
79018,MCE,Male,2012,3.95,4.49,3.55,4.08,4.03,3.57,1
51978,MCE,Male,2013,2.58,3.07,2.29,2.28,3.3,3.44,0
73810,MCE,Male,2012,3.0,3.32,3.0,2.54,3.59,3.59,3
26245,MCE,Male,2012,3.89,4.28,3.76,3.61,3.83,3.06,1
29021,MCE,Male,2012,4.31,4.68,4.45,4.07,4.17,3.52,2
64870,MCE,Male,2013,2.61,2.47,2.19,2.13,2.5,2.5,0
72338,MCE,Male,2012,2.94,3.72,2.48,2.88,2.75,2.95,3
50580,MCE,Female,2012,4.57,4.57,4.61,4.52,4.55,4.06,2
83941,MCE,Male,2012,3.76,3.98,3.44,3.46,4.28,2.85,1
92145,MCE,Male,2012,3.18,3.81,2.65,2.92,3.94,2.34,3
29980,MCE,Male,2013,4.56,4.69,4.24,4.39,4.58,2.99,2
45275,MCE,Male,2013,3.2,4.07,2.7,2.71,2.77,3.28,3
43706,MCE,Female,2013,3.79,3.93,3.35,3.69,4.0,4.3,1
67891,MCE,Male,2013,3.95,4.67,3.82,3.37,3.65,3.3,1
61995,MCE,Male,2013,4.36,4.62,4.1,4.0,4.39,2.97,2
41613,MCE,Male,2013,3.37,3.27,3.37,2.8,3.29,4.2,3
71735,MCE,Male,2013,4.59,4.76,4.65,4.22,4.55,4.22,2
59785,MCE,Male,2013,3.37,3.84,3.2,2.84,3.09,3.19,3
50803,MCE,Male,2013,3.18,4.11,2.89,2.51,2.9,3.13,3
46885,MCE,Male,2013,3.69,4.02,3.41,3.38,3.9,3.13,1
86399,MCE,Male,2013,4.67,4.82,4.57,4.5,4.48,3.68,2
62752,MCE,Male,2013,2.94,3.62,2.98,1.97,2.51,3.13,3
85246,MCE,Female,2013,4.07,3.93,3.43,4.07,4.23,3.83,1
48945,MCE,Male,2013,3.54,3.96,2.98,3.04,3.71,3.44,3
64138,MCE,Male,2013,3.47,4.18,3.15,2.96,3.03,2.71,3
80169,MCE,Male,2013,3.95,4.33,3.26,3.96,3.77,3.83,1
43655,MCE,Male,2013,3.45,4.13,3.21,2.64,3.31,2.5,3
37234,MCE,Male,2013,3.03,3.91,3.12,2.56,2.3,3.26,3
38989,MCE,Male,2013,2.93,3.82,2.74,2.18,2.07,3.68,3
67636,MCE,Male,2013,4.05,4.69,3.33,3.68,4.23,4.31,1
83746,MCE,Male,2013,3.57,4.27,3.45,2.81,3.45,3.05,1
90697,MCE,Male,2013,3.27,4.24,3.06,2.34,3.27,3.13,3
85055,MCE,Female,2013,3.75,4.38,3.18,3.88,3.1,4.38,1
30870,MCE,Male,2013,2.62,4.13,2.56,1.82,2.23,3.91,0
74710,MCE,Male,2013,3.62,4.56,3.14,3.13,2.97,3.75,1
63956,MCE,Male,2013,3.95,4.38,3.71,3.55,3.77,3.61,1
93422,MCE,Male,2013,3.56,4.31,3.31,3.15,3.03,2.85,3
44376,MCE,Male,2013,3.29,3.0,2.06,3.31,4.19,3.61,3
23519,MCE,Male,2013,2.53,3.87,2.71,2.02,1.97,2.42,0
52384,MCE,Male,2013,3.52,3.8,3.11,3.04,3.13,2.5,3
59433,MCE,Male,2013,3.61,4.09,3.9,3.0,3.15,2.58,1
23764,MCE,Male,2013,3.16,4.11,2.96,2.96,2.77,2.86,3
78854,MCE,Male,2013,3.08,3.91,2.7,2.42,2.61,3.28,3
80414,MCE,Male,2014,2.46,3.24,2.46,1.84,1.97,2.33,0
37999,MCE,Male,2013,4.17,4.29,3.98,4.22,4.0,4.31,2
90767,MCE,Male,2013,2.61,2.71,2.38,2.48,2.46,3.38,0
83426,MCE,Male,2013,3.34,3.69,3.11,2.86,3.06,3.36,3
69376,MCE,Female,2013,3.89,4.0,3.92,3.43,3.71,3.52,1
35842,MCE,Male,2014,3.35,4.24,2.29,1.56,3.31,2.58,3
34136,MCE,Male,2013,3.8,4.22,3.25,3.63,3.45,4.03,1
24202,MCE,Male,2013,4.31,4.67,4.12,4.46,3.81,3.28,2
94970,MCE,Female,2013,4.65,4.64,4.71,4.5,4.52,4.1,2
85820,MCE,Male,2014,4.56,4.69,4.27,4.35,4.76,3.38,2
66688,MCE,Male,2014,3.7,3.91,3.29,3.54,3.9,4.17,1
34234,MCE,Male,2014,4.64,4.8,4.55,4.39,4.55,3.96,2
82424,MCE,Female,2014,3.95,4.29,3.92,3.52,4.0,4.53,2
67312,MCE,Male,2014,3.37,3.82,2.98,2.63,3.74,2.9,3
71195,MCE,Male,2014,4.06,4.31,3.65,3.78,3.93,3.52,1
28438,MCE,Male,2014,3.85,4.27,3.98,3.09,3.69,3.44,1
63470,MCE,Male,2014,3.36,3.84,2.8,2.52,3.58,3.28,3
60118,MCE,Female,2014,4.24,4.58,4.0,3.91,4.03,4.44,2
91947,MCE,Male,2014,4.07,3.89,3.29,4.13,4.55,3.2,1
25342,MCE,Male,2014,3.45,3.62,3.09,2.89,3.48,3.24,3
70024,MCE,Male,2014,4.06,4.33,3.8,3.61,4.03,2.73,1
30591,MCE,Male,2014,4.8,4.87,4.73,4.67,4.69,3.4,2
33532,MCE,Male,2014,3.69,4.51,2.8,3.3,3.45,3.54,1
51603,MCE,Male,2014,3.45,3.64,2.82,2.8,3.77,2.43,3
48140,MCE,Male,2014,4.15,4.53,3.67,3.78,4.28,4.64,2
27160,MCE,Male,2014,4.04,4.29,3.78,4.02,4.21,3.47,2
65425,MCE,Male,2014,3.54,4.2,3.16,2.5,3.74,4.03,3
94997,MCE,Male,2014,3.81,4.42,3.69,3.02,3.97,3.2,1
70730,MCE,Male,2014,3.44,4.27,2.78,2.67,3.35,2.36,3
69693,MCE,Male,2014,3.66,3.51,3.47,3.13,3.83,3.13,1
43169,MCE,Male,2014,3.08,3.84,2.78,2.13,3.1,2.85,3
68745,MCE,Male,2014,3.92,4.56,4.0,3.26,3.76,3.4,1
42844,MCE,Male,2014,4.26,4.49,3.9,4.09,4.55,3.98,2
35078,MCE,Male,2014,3.31,3.89,2.7,2.7,3.65,2.85,3
55240,MCE,Male,2014,4.02,4.73,4.08,3.52,3.76,4.3,2
36822,MCE,Male,2014,3.61,4.27,3.59,3.02,3.26,2.15,3
45859,MCE,Male,2014,3.61,4.11,2.92,2.83,3.71,3.26,3
48323,MCE,Male,2014,3.57,3.64,3.35,3.11,3.61,2.7,3
67370,MCE,Male,2014,2.76,2.91,2.11,2.42,3.81,2.85,3
95056,MCE,Male,2014,4.1,4.76,3.88,3.58,4.24,4.38,2
32614,MCE,Male,2014,3.43,4.02,2.74,2.81,3.58,3.36,3
73287,MCE,Male,2014,3.38,4.0,3.47,2.54,3.29,3.75,3
80274,MCE,Male,2014,3.73,3.82,3.09,3.65,3.97,3.58,1
40309,MCE,Male,2014,3.95,4.11,3.55,4.0,4.34,3.98,1
64521,MCE,Male,2014,4.12,4.29,3.94,3.76,4.21,3.13,1
96352,MCE,Male,2014,3.92,3.56,3.8,4.18,4.24,2.17,1
85966,MCE,Male,2014,4.45,4.76,4.12,4.09,4.48,3.35,2
36333,MCE,Male,2014,4.2,4.6,4.18,3.59,4.07,3.48,2
94521,PET,Male,2010,2.87,3.31,2.46,2.38,2.88,2.79,3
97515,PET,Male,2011,2.07,2.29,1.83,1.18,1.64,2.04,0
78606,PET,Male,2013,2.18,3.0,2.24,1.33,2.24,3.83,0
66543,PET,Male,2010,4.8,4.56,4.96,4.76,4.71,4.45,2
24620,PET,Female,2010,3.96,3.47,4.38,3.63,4.22,3.05,1
68629,PET,Male,2010,3.1,3.49,3.26,2.34,3.04,3.13,3
24886,PET,Male,2010,3.06,2.38,3.73,3.17,3.0,3.21,3
81689,PET,Male,2010,4.29,4.16,4.28,4.27,4.43,4.38,2
25142,PET,Male,2010,3.21,3.15,3.5,2.72,3.17,2.81,3
43741,PET,Female,2010,3.16,3.33,2.52,2.72,3.54,3.47,3
94457,PET,Male,2010,3.84,3.93,4.1,3.17,3.38,3.2,1
72827,PET,Female,2010,4.51,4.29,4.36,4.57,4.38,4.22,2
83033,PET,Male,2010,2.48,2.6,2.22,2.48,2.48,3.2,0
71273,PET,Female,2010,3.46,3.11,3.72,3.09,3.67,2.71,1
53716,PET,Female,2010,3.17,3.2,2.74,3.2,3.62,3.91,3
58084,PET,Male,2010,3.34,3.43,3.44,3.26,3.08,3.91,3
24573,PET,Male,2010,3.69,3.32,4.0,3.35,3.52,3.44,1
67113,PET,Male,2010,4.85,4.8,4.9,4.83,4.62,4.38,2
65696,PET,Male,2010,3.16,3.25,3.66,2.54,2.86,2.89,3
62179,PET,Female,2010,4.3,4.47,4.4,4.04,3.67,3.83,2
54567,PET,Male,2011,3.04,1.93,2.85,3.13,3.56,3.52,3
24194,PET,Male,2010,3.72,3.47,3.79,3.61,3.67,2.92,1
27298,PET,Male,2010,3.77,3.89,3.84,3.65,3.86,3.68,1
73965,PET,Male,2010,3.03,3.22,2.98,2.57,3.43,3.75,3
67513,PET,Male,2011,3.43,2.28,3.46,2.91,3.52,3.47,3
90674,PET,Female,2010,3.83,4.23,3.84,3.48,3.67,4.2,1
66130,PET,Male,2010,2.36,2.75,1.94,1.87,2.46,2.68,0
52505,PET,Male,2010,3.52,4.11,3.5,3.02,2.43,4.0,3
37460,PET,Male,2012,2.16,2.02,1.63,2.25,2.7,2.77,0
42946,PET,Male,2011,2.43,2.84,2.96,2.11,2.49,2.81,0
75228,PET,Male,2010,2.68,2.87,2.48,2.33,3.05,3.57,0
55747,PET,Female,2010,3.68,3.4,3.82,3.16,3.86,2.41,1
60815,PET,Female,2010,3.01,2.86,3.02,2.54,3.57,3.13,3
71465,PET,Male,2011,2.65,2.89,2.22,2.96,3.11,2.71,3
31531,PET,Male,2011,3.37,3.49,3.29,3.29,3.59,2.6,3
25756,PET,Male,2011,3.53,4.28,3.09,3.74,3.59,3.13,1
47998,PET,Male,2011,4.05,4.17,3.79,4.12,3.96,2.32,1
49317,PET,Male,2011,3.39,3.87,3.51,3.21,2.85,2.5,3
34534,PET,Male,2011,3.14,3.55,3.35,2.82,2.7,2.6,3
50880,PET,Female,2011,3.91,4.13,3.73,3.7,3.93,3.98,1
74206,PET,Male,2011,3.29,3.57,3.0,3.51,2.89,2.5,3
79568,PET,Male,2011,4.12,4.45,4.35,3.44,3.74,3.36,1
36638,PET,Male,2011,4.68,4.7,4.61,4.68,4.26,4.1,2
26062,PET,Male,2011,4.66,4.89,4.45,4.51,4.89,3.04,2
29974,PET,Female,2011,4.03,3.53,3.85,4.27,3.85,4.22,2
43945,PET,Female,2011,3.46,3.85,3.55,2.8,3.3,2.77,1
91276,PET,Female,2011,3.75,3.87,3.75,3.85,3.3,2.38,1
45718,PET,Male,2012,2.72,3.13,2.31,2.27,3.23,2.99,0
63939,PET,Male,2012,3.63,4.11,3.02,3.19,4.15,3.98,1
77038,PET,Male,2013,3.33,3.84,2.95,2.47,3.79,3.19,3
42664,PET,Female,2012,3.03,3.17,2.63,3.0,2.8,2.95,3
42844,PET,Female,2012,3.48,4.15,3.03,3.14,3.37,3.44,1
84000,PET,Female,2012,2.66,3.36,1.73,2.5,2.51,2.73,0
83130,PET,Male,2013,2.6,2.94,2.17,2.75,2.45,2.23,0
38222,PET,Female,2012,3.29,3.55,2.92,3.33,3.74,3.59,1
88472,PET,Male,2012,3.85,3.64,3.34,4.19,4.33,3.75,1
55267,PET,Male,2012,3.82,3.72,3.27,3.91,4.37,2.41,1
75658,PET,Male,2012,2.94,3.77,2.69,2.24,3.58,2.77,3
41169,PET,Male,2013,2.75,3.36,2.89,2.19,2.79,3.93,3
67144,PET,Male,2012,2.95,3.19,3.0,2.76,2.93,2.97,3
78362,PET,Female,2012,2.42,2.89,1.69,2.1,2.37,2.81,0
88887,PET,Female,2012,2.71,3.04,2.23,2.63,2.94,3.84,3
73252,PET,Male,2012,4.63,4.51,4.47,4.55,4.74,3.98,2
52653,PET,Female,2012,3.59,4.09,3.65,2.91,2.97,3.13,1
31547,PET,Male,2012,4.2,4.6,4.1,3.67,4.52,3.59,2
85592,PET,Female,2012,4.17,4.49,3.62,4.12,4.37,3.13,2
85556,PET,Male,2012,3.27,3.87,2.65,3.36,3.41,2.95,3
80370,PET,Male,2012,4.41,4.26,4.33,4.0,4.67,4.22,2
64865,PET,Female,2012,3.22,3.43,2.57,2.89,3.85,2.81,3
93801,PET,Female,2012,2.58,3.6,1.94,2.13,2.9,2.99,0
23462,PET,Male,2012,3.85,4.02,3.34,3.88,4.15,3.39,1
24362,PET,Male,2012,3.19,4.11,2.9,2.64,3.7,3.68,3
31533,PET,Female,2012,3.85,4.19,3.33,3.69,3.96,3.28,1
28599,PET,Male,2012,3.61,3.85,3.44,2.95,4.04,2.81,1
92126,PET,Male,2012,3.79,4.23,3.47,3.29,4.19,4.06,1
71413,PET,Female,2012,2.61,3.17,2.59,2.17,2.23,3.28,0
97004,PET,Male,2012,3.37,3.53,3.35,2.82,3.48,4.11,3
26282,PET,Female,2012,4.44,4.79,4.39,3.93,4.15,3.75,2
52226,PET,Female,2012,3.37,3.81,3.03,3.31,3.48,3.59,1
97040,PET,Female,2012,3.22,3.81,2.98,2.85,3.33,3.36,3
55766,PET,Female,2012,2.5,2.55,2.25,2.31,2.3,3.2,0
77671,PET,Male,2013,2.64,3.81,2.72,2.29,2.41,3.3,3
62638,PET,Male,2014,3.19,3.23,3.0,3.2,2.5,3.3,3
85406,PET,Male,2012,2.86,3.38,2.39,2.54,3.45,3.68,3
35688,PET,Female,2012,3.48,3.57,2.95,3.04,3.78,3.54,1
69729,PET,Female,2012,2.78,3.47,2.11,2.74,3.29,3.67,3
35464,PET,Female,2012,2.85,2.98,2.26,2.94,3.0,3.36,3
42386,PET,Male,2012,4.5,4.45,4.27,4.57,4.67,3.89,2
86969,PET,Male,2012,3.58,3.77,2.62,3.34,4.0,2.92,1
33501,PET,Male,2013,2.51,2.96,2.02,1.92,3.0,2.27,0
41605,PET,Female,2012,3.29,3.72,2.39,2.93,3.84,2.97,3
90356,PET,Male,2012,3.64,3.47,3.07,3.71,4.44,3.2,1
51381,PET,Male,2012,2.89,3.49,2.58,2.79,3.0,3.21,3
65978,PET,Male,2012,3.39,3.83,3.24,3.33,2.63,3.13,3
91370,PET,Male,2012,3.83,4.11,3.45,3.61,4.19,2.79,1
26797,PET,Male,2012,3.6,3.83,3.13,3.44,4.07,3.21,1
83741,PET,Female,2012,4.17,4.34,3.73,4.52,3.81,3.75,2
